order_id,customer_id,product_name,category,quantity,unit_price,discount,city,payment_method,order_date
ORD100304,CUST01184,Monitor,,4,1003.09,0.13,Bengaluru,COD,2025-01-13
ORD100305,CUST00127,Laptop,Accessories,-2,-10.71,0.12,Pune,Card,2024-05-02
ORD100306,CUST02065,Laptop,Mobile,3,1428.67,0.39,Bengaluru,NetBanking,2024-06-24
ORD100307,CUST01816,Phone,Accessories,3,4052.72,0.17,Delhi,,2025-05-08
ORD100308,CUST01758,,Computers,7,2260.11,0.25,Hyderabad,,2024-12-20
ORD100309,CUST00569,Laptop,Electronics,9,2553.49,0.39,Mumbai,,2025-01-08
ORD100310,CUST01346,Mouse,,3,2709.45,0.47,Mumbai,COD,2024-07-11
ORD100311,CUST01895,Laptop,Mobile,11,2652.59,0.27,Bengaluru,,2024-04-26
ORD100312,CUST00625,Headphones,,0,5311.32,0.28,Delhi,,2024-10-16
ORD100313,CUST01686,Headphones,,7,2437.68,0.05,Delhi,,2024-09-13
ORD100314,CUST00154,,Electronics,6,-358.4,0.25,Delhi,NetBanking,2024-02-11
ORD100315,CUST01409,Tablet,Computers,12,1942.13,0.34,Hyderabad,NetBanking,2024-11-11
ORD100316,CUST00784,Tablet,Computers,6,2602.5,0.09,Nashik,,2025-04-27
ORD100317,CUST00245,,Computers,5,608.7,0.06,,Card,2024-12-14
ORD100318,CUST01500,Monitor,Computers,1,2143.03,0.43,Hyderabad,COD,2024-05-25
ORD100319,CUST01705,Mouse,Mobile,2,2162.05,0.06,Delhi,UPI,2024-07-16
ORD100320,CUST00537,Headphones,Mobile,11,5163.83,0.46,Pune,,2024-05-13
ORD100321,CUST01890,,Accessories,3,1483.52,0.14,,COD,2024-08-06
ORD100322,CUST01841,Phone,,2,3924.42,0.16,Pune,Card,2024-06-15
ORD100323,CUST00920,Keyboard,Accessories,8,2281.06,0.26,Delhi,NetBanking,2024-11-06
ORD100324,CUST02455,Keyboard,,2,,0.09,Mumbai,NetBanking,2025-01-07
ORD100325,CUST00524,Keyboard,Electronics,5,4593.53,0.34,Nashik,COD,2024-05-26
ORD100326,CUST01529,Tablet,Accessories,2,3071.82,0.26,Hyderabad,UPI,2024-06-14
ORD100327,CUST00035,Phone,Electronics,8,2413.76,0.47,Pune,NetBanking,2025-01-21
ORD100328,CUST00684,Laptop,Electronics,10,4222.82,0.46,,,2025-01-07
ORD100329,CUST00019,Phone,Electronics,3,305.1,0.38,Pune,,2024-04-24
ORD100330,CUST02368,Laptop,Computers,2,2759.88,0.09,,NetBanking,2024-04-11
ORD100331,CUST00399,Keyboard,,7,630.36,0.11,Pune,COD,2024-10-02
ORD100332,CUST00971,Monitor,,13,3699.79,0.13,Hyderabad,COD,2024-04-30
ORD100333,CUST01906,Monitor,Mobile,11,2647.57,0.42,Nashik,UPI,2024-03-06
ORD100334,CUST01166,,Electronics,12,2391.44,0.32,Delhi,UPI,2024-11-22
ORD100335,CUST01115,Laptop,Computers,0,1944.96,0.09,Nashik,COD,2024-05-12
ORD100336,CUST00833,Keyboard,Accessories,0,3515.08,0.23,Delhi,UPI,2024-10-07
ORD100337,CUST01823,Phone,Accessories,9,-180.84,0.49,Bengaluru,Card,2024-08-21
ORD100338,CUST01982,Monitor,Mobile,12,5353.94,0.37,Pune,,2024-02-22
ORD100339,CUST00853,Laptop,Mobile,8,2286.54,0.47,Hyderabad,COD,2024-07-23
ORD100340,CUST00050,,Electronics,7,550.17,0.4,,,2025-01-30
ORD100341,CUST00574,Phone,Electronics,12,-1443.44,0.36,Mumbai,UPI,2024-03-09
ORD100342,CUST01148,Keyboard,Accessories,11,2247.6,0.41,Nashik,COD,2025-01-30
ORD100343,CUST02197,Mouse,Accessories,3,2845.33,0.35,Hyderabad,,2025-04-10
ORD100344,CUST02361,Keyboard,Accessories,11,2958.02,0.28,Nashik,Card,2024-03-07
ORD100345,CUST02352,Tablet,Accessories,13,324.44,0.37,Hyderabad,Card,2024-11-05
ORD100346,CUST01715,Keyboard,,-1,655.15,0.11,Pune,NetBanking,2025-01-22
ORD100347,CUST00681,,Electronics,2,4534.17,0.25,,,2024-08-22
ORD100348,CUST00837,Phone,Electronics,8,171.15,0.48,Pune,,2024-01-19
ORD100349,CUST01077,,Accessories,8,2666.97,0.4,Hyderabad,,2024-12-06
ORD100350,CUST02491,Phone,Computers,5,1922.1,0.46,Mumbai,,2025-04-17
ORD100351,CUST02311,Headphones,Accessories,9,1696.12,0.48,Mumbai,,2024-03-07
ORD100352,CUST01595,Headphones,,6,2089.02,0.29,Pune,,2025-01-25
ORD100353,CUST00004,Phone,Mobile,0,1690.61,0.1,Hyderabad,Card,2024-05-16
ORD100354,CUST01126,Phone,,3,1640.6,0.37,Delhi,NetBanking,2024-09-16
ORD100355,CUST01219,Mouse,Computers,-2,3998.01,0.0,Pune,Card,2024-07-01
ORD100356,CUST00773,Mouse,Mobile,14,1894.3,0.04,Mumbai,,2024-09-07
ORD100357,CUST00876,Keyboard,Computers,0,672.05,0.14,Pune,COD,2024-01-23
ORD100358,CUST00991,,Mobile,-1,2374.18,0.01,Mumbai,,2024-11-26
ORD100359,CUST00046,Tablet,Accessories,1,911.77,0.34,Bengaluru,,2025-04-11
ORD100360,CUST00268,,Accessories,-2,869.24,0.41,Delhi,NetBanking,2024-11-16
ORD100361,CUST00369,Monitor,Computers,7,4682.87,0.38,Hyderabad,NetBanking,2024-09-16
ORD100362,CUST00635,,Mobile,2,2225.23,0.07,Mumbai,,2024-01-09
ORD100363,CUST01129,Tablet,,2,583.86,0.4,Hyderabad,Card,2024-02-11
ORD100364,CUST01693,Mouse,Computers,6,2345.59,0.41,,,2024-03-11
ORD100365,CUST01682,Keyboard,Computers,11,2595.73,0.05,,,2025-02-13
ORD100366,CUST00656,Tablet,,10,2189.39,0.25,Nashik,NetBanking,2024-01-21
ORD100367,CUST00119,,Electronics,10,1767.3,0.34,Nashik,,2024-04-21
ORD100368,CUST00830,Laptop,Computers,-2,419.1,0.2,Hyderabad,COD,2025-01-13
ORD100369,CUST01810,Headphones,,14,1876.55,0.44,Delhi,NetBanking,2024-05-17
ORD100370,CUST01081,Tablet,Accessories,5,1309.04,0.26,Delhi,UPI,2024-01-10
ORD100371,CUST01974,Monitor,Mobile,0,2316.98,0.06,Nashik,COD,2024-07-08
ORD100372,CUST01369,Keyboard,Electronics,14,3134.0,0.27,Hyderabad,,2024-07-11
ORD100373,CUST00740,Tablet,Mobile,9,5127.13,0.29,Hyderabad,,2024-04-09
ORD100374,CUST00116,Phone,Accessories,11,3662.23,0.48,Hyderabad,NetBanking,2024-03-07
ORD100375,CUST01853,,Computers,8,-1572.05,0.21,Hyderabad,NetBanking,2024-12-20
ORD100376,CUST01150,Laptop,,13,2833.57,0.45,Hyderabad,Card,2025-05-07
ORD100377,CUST01931,Headphones,,1,4773.65,0.16,Bengaluru,,2024-01-12
ORD100378,CUST01012,Laptop,Electronics,4,2286.31,0.23,,,2024-03-31
ORD100379,CUST01664,Keyboard,,8,4833.38,0.34,Bengaluru,,2024-07-27
ORD100380,CUST01081,,,13,843.02,0.44,Mumbai,UPI,2025-02-06
ORD100381,CUST00633,Mouse,,13,1183.74,0.39,Delhi,,2025-04-02
ORD100382,CUST00512,Headphones,,0,,0.08,Nashik,,2024-02-12
ORD100383,CUST01119,,Accessories,6,2280.71,0.1,Hyderabad,,2024-03-30
ORD100384,CUST01141,Laptop,,5,3755.07,0.03,Hyderabad,NetBanking,2025-01-26
ORD100385,CUST00559,Mouse,,4,2502.91,0.31,,NetBanking,2024-06-28
ORD100386,CUST00487,Monitor,,14,2336.56,0.22,Delhi,UPI,2024-08-18
ORD100387,CUST00896,Keyboard,Accessories,8,6214.42,0.44,Nashik,COD,2024-01-02
ORD100388,CUST01212,Keyboard,Mobile,1,1333.61,0.49,Nashik,,2024-11-27
ORD100389,CUST00703,Headphones,Accessories,1,4432.99,0.44,Mumbai,,2024-06-15
ORD100390,CUST01470,Laptop,,2,3123.41,0.02,Delhi,,2024-02-23
ORD100391,CUST00580,Monitor,,5,1950.18,0.47,Bengaluru,Card,2025-01-10
ORD100392,CUST02294,Phone,Computers,7,2888.23,0.05,,,2024-06-16
ORD100393,CUST00153,Headphones,Accessories,14,1273.7,0.22,Delhi,UPI,2024-08-10
ORD100394,CUST01679,,Mobile,3,2629.36,0.15,,COD,2024-06-05
ORD100395,CUST00996,Phone,Computers,6,2494.04,0.08,,,2024-03-12
ORD100396,CUST01243,Headphones,Computers,7,3214.49,0.09,Nashik,,2024-09-27
ORD100397,CUST01092,Laptop,Electronics,5,2324.88,0.17,Bengaluru,COD,2024-01-26
ORD100398,CUST01008,Monitor,,12,4999.26,0.01,Nashik,COD,2025-03-07
ORD100399,CUST02141,Laptop,Computers,2,1176.52,0.03,,COD,2024-04-09
ORD100400,CUST01773,Keyboard,Computers,-2,1467.02,0.36,Delhi,NetBanking,2024-06-17
ORD100401,CUST00957,Phone,,-1,2858.84,0.31,,,2024-09-04
ORD100402,CUST00452,Mouse,Mobile,7,1291.59,0.05,Nashik,,2024-03-08
ORD100403,CUST01227,Tablet,Computers,3,3509.45,0.22,Hyderabad,,2024-09-09
ORD100404,CUST02265,,Mobile,8,4471.56,0.3,Pune,,2024-04-23
ORD100405,CUST02479,Keyboard,,13,1720.61,0.05,,,2024-06-09
ORD100406,CUST02388,Keyboard,,5,2632.18,0.49,Bengaluru,UPI,2024-05-19
ORD100407,CUST00550,Phone,Electronics,1,3482.05,0.42,Hyderabad,Card,2025-03-09
ORD100408,CUST01635,,Electronics,8,3824.98,0.11,Mumbai,Card,2024-07-21
ORD100409,CUST01312,Headphones,,7,7716.73,0.26,Pune,,2025-04-22
ORD100410,CUST01757,Keyboard,,13,463.64,0.25,Hyderabad,Card,2024-02-22
ORD100411,CUST00356,Tablet,,9,4741.27,0.17,Nashik,Card,2024-08-24
ORD100412,CUST02070,Monitor,,0,,0.38,Delhi,NetBanking,2024-12-11
ORD100413,CUST01785,Keyboard,Accessories,8,1599.76,0.33,,UPI,2024-06-26
ORD100414,CUST01781,Monitor,Computers,13,2714.49,0.43,Nashik,UPI,2024-01-30
ORD100415,CUST02489,Laptop,Computers,0,2593.17,0.0,Mumbai,NetBanking,2024-08-15
ORD100416,CUST01631,,Computers,7,4376.25,0.3,Delhi,,2024-09-04
ORD100417,CUST01015,Headphones,Mobile,13,294.22,0.5,Bengaluru,NetBanking,2025-04-25
ORD100418,CUST01348,Monitor,Accessories,4,-1964.07,0.39,Bengaluru,Card,2025-05-07
ORD100419,CUST00515,Keyboard,Computers,12,5400.74,0.17,Nashik,,2025-02-18
ORD100420,CUST00335,Headphones,Mobile,12,339.98,0.08,Pune,UPI,2024-09-14
ORD100421,CUST01782,Tablet,Mobile,7,4007.58,0.21,Delhi,,2024-03-19
ORD100422,CUST02305,Headphones,Electronics,0,4592.12,0.21,Hyderabad,NetBanking,2025-03-25
ORD100423,CUST00496,Monitor,Mobile,3,4201.94,0.29,Pune,Card,2024-11-04
ORD100424,CUST00895,,,2,3267.15,0.03,Nashik,Card,2024-07-22
ORD100425,CUST02207,Monitor,,13,3618.74,0.19,Hyderabad,COD,2024-07-28
ORD100426,CUST00851,Mouse,Mobile,10,1716.1,0.43,Hyderabad,,2024-11-23
ORD100427,CUST01687,Mouse,,0,-371.52,0.32,Delhi,,2025-03-26
ORD100428,CUST01931,Headphones,,12,1978.66,0.22,Bengaluru,,2024-12-20
ORD100429,CUST02427,Phone,Electronics,3,1684.57,0.16,Bengaluru,,2024-07-02
ORD100430,CUST01568,,Electronics,1,1083.13,0.14,Nashik,UPI,2024-06-09
ORD100431,CUST00956,Phone,Mobile,12,2574.33,0.37,Delhi,,2024-06-07
ORD100432,CUST01636,Mouse,Electronics,6,-424.06,0.21,Hyderabad,UPI,2025-03-27
ORD100433,CUST01291,Keyboard,Electronics,1,4381.66,0.12,Nashik,UPI,2024-10-05
ORD100434,CUST01440,Laptop,,13,2395.58,0.41,Bengaluru,UPI,2024-04-10
ORD100435,CUST01191,Headphones,Computers,2,1758.89,0.13,Hyderabad,Card,2024-09-11
ORD100436,CUST01066,Laptop,Mobile,10,2035.71,0.03,Hyderabad,,2024-06-21
ORD100437,CUST00284,Mouse,Mobile,3,2265.34,0.27,Mumbai,,2024-04-18
ORD100438,CUST02444,Monitor,Mobile,9,945.54,0.14,Pune,,2024-10-17
ORD100439,CUST00011,Tablet,Electronics,12,940.07,0.0,Nashik,UPI,2024-12-25
ORD100440,CUST01630,Headphones,,6,538.52,0.25,Hyderabad,,2025-01-07
ORD100441,CUST00753,Mouse,Electronics,4,371.03,0.45,Mumbai,Card,2024-08-17
ORD100442,CUST02082,,,11,1215.89,0.32,Bengaluru,UPI,2024-07-11
ORD100443,CUST00089,Keyboard,Accessories,13,2278.99,0.01,,COD,2025-01-21
ORD100444,CUST00775,Tablet,Accessories,1,4151.6,0.19,Nashik,NetBanking,2024-01-10
ORD100445,CUST01625,Headphones,Accessories,9,135.47,0.12,Bengaluru,UPI,2025-05-14
ORD100446,CUST00417,Headphones,Computers,5,3873.09,0.34,,UPI,2024-08-09
ORD100447,CUST00114,,Electronics,14,87.33,0.23,Bengaluru,COD,2024-05-01
ORD100448,CUST00616,Phone,,0,2644.67,0.09,Nashik,,2024-05-01
ORD100449,CUST00825,Monitor,,1,224.4,0.23,Mumbai,Card,2024-10-10
ORD100450,CUST01649,Headphones,Accessories,7,603.11,0.47,Nashik,NetBanking,2024-03-20
ORD100451,CUST01516,Monitor,,13,2974.44,0.21,,,2024-01-04
ORD100452,CUST00412,Mouse,Computers,-1,2957.27,0.44,,Card,2024-04-26
ORD100453,CUST00728,Keyboard,Computers,9,3623.46,0.24,,,2025-01-02
ORD100454,CUST00675,Tablet,Accessories,13,1102.63,0.38,Hyderabad,COD,2024-12-30
ORD100455,CUST01892,Tablet,Accessories,7,3995.01,0.39,Bengaluru,UPI,2024-07-03
ORD100456,CUST02239,Keyboard,Electronics,2,4844.98,0.38,Delhi,,2024-07-14
ORD100457,CUST01122,Headphones,,9,2849.72,0.32,Bengaluru,NetBanking,2024-01-23
ORD100458,CUST01571,Headphones,Computers,0,-180.12,0.48,Hyderabad,Card,2024-12-25
ORD100459,CUST00977,Mouse,,9,-393.63,0.46,,UPI,2024-09-08
ORD100460,CUST01008,Phone,Accessories,-2,2729.52,0.15,Nashik,,2025-02-10
ORD100461,CUST02143,Phone,Electronics,-1,1641.67,0.35,Mumbai,,2025-03-09
ORD100462,CUST01687,Phone,,8,,0.33,Bengaluru,COD,2024-03-19
ORD100463,CUST00036,Monitor,Computers,9,2249.31,0.1,Mumbai,Card,2024-03-17
ORD100464,CUST01548,Phone,Accessories,4,1962.95,0.13,Hyderabad,,2024-09-13
ORD100465,CUST02326,Keyboard,,-2,2259.53,0.16,Mumbai,,2024-12-22
ORD100466,CUST02264,Tablet,Accessories,10,1179.39,0.17,Pune,Card,2024-01-24
ORD100467,CUST00872,Tablet,,10,5469.26,0.43,Hyderabad,Card,2025-03-03
ORD100468,CUST01821,Monitor,Electronics,-1,868.98,0.38,Mumbai,,2024-03-05
ORD100469,CUST01296,Mouse,Electronics,7,2096.17,0.4,Bengaluru,COD,2024-10-27
ORD100470,CUST02109,Keyboard,Computers,-2,-562.6,0.46,Bengaluru,COD,2025-05-12
ORD100471,CUST00595,Tablet,,4,765.32,0.26,Nashik,,2024-12-30
ORD100472,CUST01903,Keyboard,Accessories,10,547.85,0.42,Nashik,COD,2024-07-23
ORD100473,CUST00728,Tablet,Electronics,-1,1692.89,0.35,,NetBanking,2025-02-25
ORD100474,CUST01365,Laptop,Accessories,4,2126.66,0.23,Mumbai,NetBanking,2025-04-09
ORD100475,CUST00396,Mouse,Computers,14,1867.24,0.1,Hyderabad,UPI,2024-07-02
ORD100476,CUST00698,Mouse,,2,1679.45,0.22,Hyderabad,,2024-06-27
ORD100477,CUST02224,,Accessories,8,2821.38,0.1,Delhi,NetBanking,2024-10-12
ORD100478,CUST01635,Laptop,,8,2936.45,0.14,,Card,2024-12-05
ORD100479,CUST00395,Monitor,Accessories,8,-1072.53,0.14,Hyderabad,,2024-12-27
ORD100480,CUST02492,Tablet,Mobile,14,4086.46,0.38,,COD,2024-01-05
ORD100481,CUST00075,,Mobile,5,2891.86,0.25,Hyderabad,,2025-05-03
ORD100482,CUST00264,Tablet,Computers,11,,0.4,Bengaluru,NetBanking,2024-11-20
ORD100483,CUST01819,Tablet,Computers,7,3847.98,0.44,Mumbai,NetBanking,2025-01-08
ORD100484,CUST00717,Phone,Computers,4,4029.56,0.31,Hyderabad,,2024-08-25
ORD100485,CUST00850,Phone,,-1,-482.82,0.2,Nashik,,2024-09-03
ORD100486,CUST01390,Phone,,14,2031.6,0.43,Bengaluru,,2025-02-24
ORD100487,CUST00143,Phone,,-2,2895.64,0.28,Pune,Card,2024-07-26
ORD100488,CUST00884,Phone,Accessories,10,4104.68,0.43,,,2024-05-28
ORD100489,CUST00395,Laptop,Electronics,11,3237.1,0.13,Hyderabad,NetBanking,2024-08-13
ORD100490,CUST01492,Mouse,,11,1655.34,0.28,Nashik,Card,2024-08-25
ORD100491,CUST01167,Monitor,Mobile,12,876.2,0.11,Hyderabad,COD,2024-04-23
ORD100492,CUST01062,Keyboard,Mobile,11,282.11,0.35,Pune,COD,2024-11-21
ORD100493,CUST02156,Phone,Mobile,2,1107.65,0.29,Bengaluru,COD,2024-08-21
ORD100494,CUST01065,Laptop,Accessories,13,3306.65,0.28,Delhi,,2024-05-06
ORD100495,CUST01209,,Accessories,2,3881.46,0.32,,,2024-03-10
ORD100496,CUST02445,,Computers,10,1934.13,0.19,Mumbai,UPI,2025-04-02
ORD100497,CUST00633,Tablet,Electronics,13,4144.62,0.1,Mumbai,,2024-08-10
ORD100498,CUST01156,Monitor,Computers,12,3111.72,0.4,Delhi,COD,2024-05-13
ORD100499,CUST01238,,Accessories,2,6292.14,0.19,Mumbai,UPI,2024-11-18
ORD100500,CUST00732,Monitor,,3,-248.73,0.49,Hyderabad,UPI,2024-09-05
ORD100501,CUST00234,Monitor,Computers,10,2172.15,0.24,Hyderabad,,2024-02-13
ORD100502,CUST00750,Laptop,,13,2818.3,0.25,Mumbai,COD,2025-03-14
ORD100503,CUST00953,Keyboard,Accessories,7,5271.4,0.34,,,2024-11-03
ORD100504,CUST01542,Phone,Accessories,-1,317.86,0.33,Pune,,2024-03-29
ORD100505,CUST01197,Monitor,,10,1050.97,0.09,Mumbai,,2024-12-05
ORD100506,CUST01676,Laptop,,14,2582.56,0.14,Pune,NetBanking,2024-08-14
ORD100507,CUST01191,Tablet,,-2,665.17,0.12,Mumbai,,2025-03-24
ORD100508,CUST02217,Mouse,Electronics,1,2127.25,0.03,Hyderabad,,2025-03-11
ORD100509,CUST01416,Tablet,,3,46.84,0.01,Mumbai,UPI,2025-02-18
ORD100510,CUST01217,Laptop,Accessories,9,4292.83,0.32,Nashik,COD,2024-09-09
ORD100511,CUST01540,Laptop,,10,5018.74,0.25,,,2025-04-06
ORD100512,CUST02076,Laptop,Electronics,-1,5072.96,0.45,,UPI,2024-03-07
ORD100513,CUST01445,Monitor,Mobile,14,2729.89,0.15,,COD,2024-09-08
ORD100514,CUST02386,Laptop,,7,2762.89,0.39,Delhi,Card,2024-12-01
ORD100515,CUST01519,Mouse,Mobile,2,2481.68,0.05,Nashik,,2025-04-06
ORD100516,CUST01388,Monitor,Mobile,9,3791.54,0.41,Mumbai,UPI,2024-03-07
ORD100517,CUST01856,Tablet,Accessories,6,4392.05,0.46,Pune,,2024-05-13
ORD100518,CUST01365,Mouse,Electronics,8,3569.98,0.31,Mumbai,Card,2024-01-09
ORD100519,CUST00499,,Electronics,1,2863.87,0.37,,,2024-08-12
ORD100520,CUST01680,Headphones,Mobile,7,3558.13,0.49,Bengaluru,,2025-05-03
ORD100521,CUST00510,Tablet,,-2,2484.24,0.19,Bengaluru,,2024-09-24
ORD100522,CUST00216,Laptop,Computers,-1,487.94,0.01,Bengaluru,Card,2024-03-06
ORD100523,CUST01324,Phone,Mobile,6,1612.7,0.34,Bengaluru,NetBanking,2024-11-15
ORD100524,CUST01155,Phone,Accessories,13,2819.43,0.01,,Card,2024-10-25
ORD100525,CUST01827,Monitor,Mobile,11,1194.42,0.28,Mumbai,UPI,2024-12-31
ORD100526,CUST01810,Phone,,1,1090.4,0.3,Bengaluru,,2025-03-19
ORD100527,CUST02492,Tablet,,-1,3427.25,0.29,Delhi,,2024-11-18
ORD100528,CUST01205,Monitor,Mobile,9,3520.74,0.08,Mumbai,,2024-11-28
ORD100529,CUST02214,Tablet,Electronics,2,2943.52,0.04,Nashik,COD,2024-01-31
ORD100530,CUST00090,Laptop,Mobile,1,1753.4,0.45,Mumbai,NetBanking,2025-04-01
ORD100531,CUST00713,Keyboard,,12,1993.53,0.27,Pune,COD,2024-06-16
ORD100532,CUST01881,Keyboard,,0,3550.06,0.16,,UPI,2024-04-14
ORD100533,CUST00038,Mouse,Computers,14,1147.52,0.39,,,2024-11-23
ORD100534,CUST00172,Laptop,Accessories,5,317.65,0.46,Delhi,Card,2024-01-22
ORD100535,CUST00652,Phone,Accessories,9,3260.79,0.2,Mumbai,Card,2025-04-18
ORD100536,CUST00753,Laptop,Electronics,5,2320.9,0.05,Nashik,,2024-09-05
ORD100537,CUST01243,Headphones,Accessories,2,4460.82,0.35,Pune,,2024-05-04
ORD100538,CUST01081,Keyboard,Computers,3,902.11,0.45,Hyderabad,UPI,2024-07-26
ORD100539,CUST01683,Phone,,2,4112.03,0.49,Pune,UPI,2025-04-24
ORD100540,CUST00455,Tablet,Electronics,5,1624.32,0.41,Nashik,COD,2025-02-22
ORD100541,CUST00828,Tablet,,1,3673.13,0.13,,COD,2024-04-09
ORD100542,CUST00894,Keyboard,,1,567.41,0.18,Hyderabad,,2024-07-11
ORD100543,CUST01384,Laptop,Computers,2,92.29,0.07,Nashik,,2024-09-08
ORD100544,CUST01958,Phone,Electronics,12,3026.37,0.36,Nashik,COD,2024-11-22
ORD100545,CUST02434,Mouse,Mobile,3,2087.23,0.08,,,2025-03-09
ORD100546,CUST01996,Tablet,Accessories,13,2739.01,0.22,Nashik,Card,2024-04-22
ORD100547,CUST02395,Laptop,Computers,11,1036.65,0.27,,UPI,2024-02-09
ORD100548,CUST00189,Mouse,Electronics,11,2992.12,0.19,Bengaluru,NetBanking,2025-05-04
ORD100549,CUST00504,,,13,4410.88,0.07,Delhi,Card,2025-01-02
ORD100550,CUST01214,Phone,Electronics,1,4145.0,0.14,Nashik,NetBanking,2024-11-26
ORD100551,CUST01531,Keyboard,Mobile,8,1487.92,0.32,Bengaluru,COD,2024-01-11
ORD100552,CUST00823,,Computers,5,615.58,0.36,Mumbai,COD,2025-04-05
ORD100553,CUST00928,Headphones,Electronics,7,2495.4,0.31,Pune,UPI,2024-02-10
ORD100554,CUST00933,,,2,3771.22,0.48,,,2024-01-04
ORD100555,CUST01140,Monitor,Computers,13,-32.17,0.31,,,2025-04-17
ORD100556,CUST00133,Keyboard,Computers,0,3414.11,0.11,Mumbai,,2024-01-03
ORD100557,CUST02105,Mouse,,7,5515.42,0.25,Mumbai,,2025-01-10
ORD100558,CUST00684,Laptop,Accessories,10,3459.47,0.42,Hyderabad,COD,2024-11-25
ORD100559,CUST02220,,,4,166.74,0.16,Bengaluru,,2024-07-15
ORD100560,CUST01852,Tablet,Mobile,9,800.89,0.37,Bengaluru,,2024-11-27
ORD100561,CUST00814,Phone,Electronics,11,1465.08,0.39,Nashik,,2024-06-10
ORD100562,CUST01172,,Accessories,7,2282.47,0.47,Nashik,COD,2024-03-16
ORD100563,CUST00079,Keyboard,,6,3023.52,0.2,Bengaluru,UPI,2024-02-22
ORD100564,CUST00202,Tablet,Accessories,9,3580.68,0.13,Delhi,Card,2024-10-20
ORD100565,CUST01252,Tablet,Computers,0,2052.29,0.25,Hyderabad,,2025-04-07
ORD100566,CUST01699,Headphones,Computers,10,2884.04,0.5,Hyderabad,,2024-12-06
ORD100567,CUST01250,Phone,Mobile,3,877.9,0.45,Nashik,NetBanking,2024-09-03
ORD100568,CUST01682,,,3,1441.01,0.14,Hyderabad,,2024-01-04
ORD100569,CUST01555,Mouse,Electronics,4,3827.44,0.1,Mumbai,Card,2024-07-21
ORD100570,CUST02094,Phone,Electronics,1,3178.21,0.24,Nashik,Card,2025-01-12
ORD100571,CUST01256,,,2,3365.42,0.08,Nashik,Card,2024-03-14
ORD100572,CUST01549,Phone,Mobile,-2,941.04,0.38,Delhi,Card,2025-03-30
ORD100573,CUST01166,Laptop,Electronics,14,2443.14,0.02,Bengaluru,NetBanking,2024-11-24
ORD100574,CUST01396,Monitor,,6,2628.02,0.11,Delhi,UPI,2024-09-30
ORD100575,CUST00470,,Computers,6,2984.43,0.01,,Card,2024-10-29
ORD100576,CUST01035,Tablet,Mobile,7,4025.89,0.11,Nashik,Card,2025-02-14
ORD100577,CUST01353,Mouse,Accessories,14,2567.69,0.03,Delhi,,2024-04-16
ORD100578,CUST00967,,Mobile,10,4885.5,0.34,Hyderabad,NetBanking,2024-10-10
ORD100579,CUST00357,,Mobile,1,-447.84,0.29,Nashik,,2024-07-03
ORD100580,CUST00667,Laptop,,6,2037.57,0.11,Delhi,,2025-04-24
ORD100581,CUST00372,Tablet,,0,,0.1,Pune,NetBanking,2024-03-14
ORD100582,CUST01031,Monitor,Electronics,4,1380.39,0.15,Pune,,2024-08-13
ORD100583,CUST01145,Laptop,,12,3750.6,0.4,Nashik,COD,2024-09-03
ORD100584,CUST01371,Monitor,,6,2646.82,0.08,Delhi,UPI,2025-01-23
ORD100585,CUST00089,Monitor,,6,5347.33,0.06,Nashik,,2025-02-07
ORD100586,CUST00539,Monitor,Electronics,1,2273.25,0.25,Delhi,,2024-11-06
ORD100587,CUST00868,Laptop,Electronics,14,2291.25,0.43,Bengaluru,NetBanking,2024-04-03
ORD100588,CUST00040,Phone,Electronics,3,5201.79,0.11,Delhi,COD,2024-02-02
ORD100589,CUST00739,,,4,1957.82,0.05,Delhi,UPI,2024-07-10
ORD100590,CUST01946,Monitor,,7,4084.38,0.25,,Card,2024-05-26
ORD100591,CUST01224,Phone,Electronics,7,2961.37,0.37,Nashik,,2024-09-14
ORD100592,CUST00928,,,3,4130.75,0.31,Delhi,,2024-07-28
ORD100593,CUST02036,Tablet,Accessories,3,1976.39,0.21,Nashik,UPI,2024-11-29
ORD100594,CUST00924,,Accessories,5,2340.21,0.02,Nashik,UPI,2025-03-28
ORD100595,CUST01581,Tablet,Computers,6,1948.71,0.15,Mumbai,,2024-07-07
ORD100596,CUST00389,Mouse,Accessories,-2,-460.78,0.46,,Card,2024-02-27
ORD100597,CUST01617,Headphones,Mobile,13,2102.41,0.11,Nashik,UPI,2024-05-25
ORD100598,CUST00255,Phone,Computers,3,7303.0,0.31,Delhi,,2024-06-21
ORD100599,CUST00708,,Accessories,5,1401.5,0.45,,,2024-08-30
ORD100600,CUST01838,Tablet,Mobile,12,2718.95,0.24,Pune,COD,2024-03-19
ORD100601,CUST01944,Headphones,Accessories,9,4286.75,0.22,Bengaluru,,2024-05-30
ORD100602,CUST02497,Monitor,,7,3282.29,0.07,Delhi,NetBanking,2024-11-01
ORD100603,CUST00009,Headphones,Mobile,13,2383.65,0.49,Hyderabad,UPI,2024-05-11
ORD100604,CUST00797,Headphones,Electronics,12,1158.64,0.09,,Card,2024-04-07
ORD100605,CUST00876,Monitor,,8,4663.52,0.24,,,2024-10-06
ORD100606,CUST01028,Phone,Mobile,4,4162.93,0.09,Delhi,NetBanking,2024-01-12
ORD100607,CUST01015,,,5,4627.81,0.17,Delhi,UPI,2024-10-11
ORD100608,CUST01824,Monitor,Electronics,8,4477.81,0.44,Mumbai,UPI,2024-09-18
