citric acid,alcohol,volatile acidity,avg_volatile_acidity,Avg_FixedAcidity,Avg_Sulphates,quality
0.36,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.26,9.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,11.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,9.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.09,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.07,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.26,9.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.1,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.4,12.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,9.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.1,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.36,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.02,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.08,9.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.2,9.05,0.52,0.5264,7.7543999999999995,0.59272,4
1.0,9.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.44,9.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.36,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.02,9.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.22,11.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.02,9.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.04,9.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.54,10.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,10.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.05,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.1,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.7,0.52,0.5264,7.7543999999999995,0.59272,4
0.37,9.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.04,9.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.02,9.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.37,9.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.36,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.01,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,10.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.09,11.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,10.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.37,9.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.07,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.5,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,11.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.01,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,9.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.06,11.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.36,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.08,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.15,13.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.2,9.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.36,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.02,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.3,9.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.06,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.09,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.3,9.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.1,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.19,9.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.5,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.02,9.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.54,10.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.37,9.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.09,11.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.54,10.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.09,11.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.09,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.05,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.22,11.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.02,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.06,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.4,12.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.36,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.08,9.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.02,9.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.02,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.05,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.04,9.7,0.52,0.5264,7.7543999999999995,0.59272,4
0.48,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
1.0,9.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.27,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.05,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.37,9.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.04,10.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.32,11.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.7,0.52,0.5264,7.7543999999999995,0.59272,4
0.4,12.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.01,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.1,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.3,9.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.2,9.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.22,11.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.15,13.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.48,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.2,9.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.44,9.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.1,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.06,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.44,9.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,11.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.5,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.04,9.7,0.52,0.5264,7.7543999999999995,0.59272,4
0.2,9.05,0.52,0.5264,7.7543999999999995,0.59272,4
0.06,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.4,12.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.36,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.26,9.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.02,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.1,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,11.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.54,10.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.37,9.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.44,9.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.09,11.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.07,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.7,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.02,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,9.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.19,9.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.4,12.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.02,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.08,9.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,9.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.02,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,9.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,9.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.08,9.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.06,11.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.06,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.27,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.1,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.08,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.22,11.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.36,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,9.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.3,9.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.7,0.52,0.5264,7.7543999999999995,0.59272,4
0.2,9.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.27,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.04,10.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.09,11.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.37,9.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.27,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.07,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.19,9.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.15,13.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.09,11.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.09,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.09,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.27,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.3,9.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.06,11.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.4,12.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.04,9.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.04,10.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.7,0.52,0.5264,7.7543999999999995,0.59272,4
0.06,11.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,9.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.54,10.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.37,9.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.05,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.06,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,9.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,10.1,0.52,0.5264,7.7543999999999995,0.59272,4
1.0,9.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.15,13.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.02,9.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.48,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,10.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.48,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.2,9.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.1,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.09,11.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.02,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.06,11.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.1,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.54,10.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.08,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.4,12.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.27,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.67,13.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.67,13.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.67,13.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.67,13.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.67,13.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.46,12.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.05,12.9,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.72,9.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.67,13.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.24,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.5,12.5,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.53,11.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.3,11.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.34,13.1,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.67,13.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.67,13.4,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.09,12.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.03,14.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.31,11.3,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.39,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.56,11.7,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.54,11.8,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.33,10.0,0.52,0.52,8.361799999999999,0.7763199999999999,8
0.45,12.6,0.52,0.52,8.361799999999999,0.7763199999999999,8
