tenure,Services,gender_Male,MultipleLines_No,MultipleLines_No phone service,OnlineSecurity_No,OnlineSecurity_No internet service
50,NoPhone_DSL,1.0,0.0,1.0,0.0,0.0
5,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
2,PhoneOnly,0.0,0.0,1.0,1.0,0.0
1,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
39,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
58,Phone_DSL,0.0,0.0,1.0,0.0,0.0
28,PhoneOnly,1.0,0.0,1.0,1.0,0.0
7,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
7,PhoneOnly,1.0,0.0,1.0,1.0,0.0
54,Phone_DSL,1.0,0.0,1.0,0.0,0.0
19,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
37,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
8,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
4,NoPhone_DSL,1.0,0.0,1.0,1.0,0.0
26,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
26,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
1,PhoneOnly,1.0,0.0,1.0,1.0,0.0
1,Phone_DSL,1.0,0.0,1.0,0.0,0.0
13,PhoneOnly,0.0,0.0,1.0,1.0,0.0
72,Phone_DSL,1.0,0.0,1.0,0.0,0.0
18,Phone_DSL,0.0,0.0,1.0,1.0,0.0
1,Phone_DSL,0.0,0.0,1.0,1.0,0.0
7,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
50,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
8,Phone_DSL,1.0,0.0,1.0,1.0,0.0
40,Phone_DSL,1.0,0.0,1.0,1.0,0.0
72,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
13,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
61,PhoneOnly,0.0,0.0,1.0,0.0,0.0
72,NoPhone_DSL,1.0,0.0,1.0,0.0,0.0
3,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
71,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
31,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
52,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
47,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
16,Phone_DSL,0.0,0.0,1.0,1.0,0.0
12,NoPhone_DSL,0.0,0.0,1.0,0.0,0.0
4,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
34,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
63,Phone_DSL,1.0,0.0,1.0,0.0,0.0
22,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
15,Phone_DSL,1.0,0.0,1.0,1.0,0.0
52,PhoneOnly,0.0,0.0,1.0,0.0,0.0
37,NoPhone_DSL,1.0,0.0,1.0,0.0,0.0
8,Phone_DSL,1.0,0.0,1.0,0.0,0.0
1,PhoneOnly,1.0,0.0,1.0,1.0,0.0
51,NoPhone_DSL,0.0,0.0,1.0,1.0,0.0
15,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
4,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
60,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
69,Phone_DSL,1.0,0.0,1.0,1.0,0.0
1,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
12,Phone_DSL,0.0,0.0,1.0,1.0,0.0
1,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
61,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
52,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
1,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
45,PhoneOnly,1.0,0.0,1.0,0.0,0.0
41,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
72,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
9,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
64,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
1,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
60,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
2,Phone_DSL,0.0,0.0,1.0,1.0,0.0
39,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
67,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
2,PhoneOnly,0.0,0.0,1.0,1.0,0.0
21,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
4,Phone_DSL,1.0,0.0,1.0,1.0,0.0
17,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
7,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
39,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
3,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
9,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
28,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
43,PhoneOnly,0.0,0.0,1.0,1.0,0.0
25,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
49,PhoneOnly,1.0,0.0,1.0,1.0,0.0
31,PhoneOnly,1.0,0.0,1.0,0.0,0.0
9,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
65,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
43,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
50,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
9,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
57,Phone_DSL,0.0,0.0,1.0,0.0,0.0
33,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
11,Phone_DSL,1.0,0.0,1.0,1.0,0.0
67,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
0,Phone_DSL,0.0,0.0,1.0,0.0,0.0
44,PhoneOnly,0.0,0.0,1.0,1.0,0.0
12,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
17,NoPhone_DSL,1.0,0.0,1.0,1.0,0.0
42,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
1,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
29,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
51,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
16,PhoneOnly,1.0,0.0,1.0,1.0,0.0
21,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
48,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
71,PhoneOnly,1.0,0.0,1.0,0.0,0.0
35,PhoneOnly,1.0,0.0,1.0,0.0,0.0
35,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
5,Phone_DSL,0.0,0.0,1.0,1.0,0.0
0,PhoneOnly,0.0,0.0,1.0,0.0,0.0
10,Phone_DSL,0.0,0.0,1.0,1.0,0.0
44,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
11,Phone_DSL,0.0,0.0,1.0,0.0,0.0
5,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
46,PhoneOnly,0.0,0.0,1.0,0.0,0.0
11,Phone_DSL,0.0,0.0,1.0,0.0,0.0
29,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
1,Phone_DSL,1.0,0.0,1.0,1.0,0.0
3,Phone_DSL,0.0,0.0,1.0,0.0,0.0
41,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
60,Phone_DSL,1.0,0.0,1.0,0.0,0.0
1,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
23,NoPhone_DSL,1.0,0.0,1.0,0.0,0.0
21,PhoneOnly,0.0,0.0,1.0,0.0,0.0
60,Phone_DSL,0.0,0.0,1.0,0.0,0.0
46,Phone_DSL,0.0,0.0,1.0,0.0,0.0
33,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
17,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
46,Phone_DSL,1.0,0.0,1.0,0.0,0.0
28,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
18,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
42,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
29,PhoneOnly,0.0,0.0,1.0,1.0,0.0
21,PhoneOnly,0.0,0.0,1.0,0.0,0.0
21,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
60,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
45,PhoneOnly,0.0,0.0,1.0,1.0,0.0
40,PhoneOnly,0.0,0.0,1.0,0.0,0.0
2,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
49,Phone_DSL,0.0,0.0,1.0,0.0,0.0
56,PhoneOnly,1.0,0.0,1.0,1.0,0.0
13,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
40,Phone_DSL,1.0,0.0,1.0,0.0,0.0
13,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
69,PhoneOnly,1.0,0.0,1.0,0.0,0.0
72,Phone_DSL,1.0,0.0,1.0,0.0,0.0
9,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
7,Phone_DSL,0.0,0.0,1.0,1.0,0.0
52,Phone_DSL,0.0,0.0,1.0,0.0,0.0
8,NoPhone_DSL,0.0,0.0,1.0,0.0,0.0
19,Phone_DSL,1.0,0.0,1.0,0.0,0.0
1,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
4,PhoneOnly,1.0,0.0,1.0,1.0,0.0
36,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
30,PhoneOnly,0.0,0.0,1.0,1.0,0.0
9,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
12,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
5,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
49,Phone_DSL,0.0,0.0,1.0,0.0,0.0
72,Phone_DSL,1.0,0.0,1.0,0.0,0.0
19,Phone_DSL,0.0,0.0,1.0,1.0,0.0
57,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
67,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
30,NoPhone_DSL,0.0,0.0,1.0,1.0,0.0
1,Phone_DSL,0.0,0.0,1.0,1.0,0.0
9,PhoneOnly,1.0,0.0,1.0,1.0,0.0
4,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
4,Phone_DSL,0.0,0.0,1.0,0.0,0.0
39,Phone_DSL,1.0,0.0,1.0,1.0,0.0
39,NoPhone_DSL,1.0,0.0,1.0,1.0,0.0
1,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
63,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
29,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
4,NoPhone_DSL,1.0,0.0,1.0,1.0,0.0
61,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
20,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
59,PhoneOnly,1.0,0.0,1.0,0.0,0.0
16,PhoneOnly,0.0,0.0,1.0,1.0,0.0
65,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
17,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
60,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
3,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
57,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
30,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
3,Phone_DSL,1.0,0.0,1.0,1.0,0.0
1,Phone_DSL,0.0,0.0,1.0,1.0,0.0
63,PhoneOnly,1.0,0.0,1.0,0.0,0.0
72,NoPhone_DSL,0.0,0.0,1.0,0.0,0.0
1,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
1,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
19,Phone_DSL,1.0,0.0,1.0,1.0,0.0
39,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
40,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
33,PhoneOnly,0.0,0.0,1.0,0.0,0.0
59,Phone_DSL,1.0,0.0,1.0,0.0,0.0
46,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
67,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
17,PhoneOnly,1.0,0.0,1.0,1.0,0.0
39,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
30,Phone_DSL,0.0,0.0,1.0,1.0,0.0
29,Phone_DSL,1.0,0.0,1.0,1.0,0.0
53,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
42,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
4,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
39,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
1,PhoneOnly,1.0,0.0,1.0,1.0,0.0
18,PhoneOnly,1.0,0.0,1.0,1.0,0.0
53,PhoneOnly,1.0,0.0,1.0,1.0,0.0
3,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
56,Phone_DSL,1.0,0.0,1.0,1.0,0.0
5,Phone_DSL,1.0,0.0,1.0,0.0,0.0
66,PhoneOnly,0.0,0.0,1.0,0.0,0.0
11,PhoneOnly,1.0,0.0,1.0,1.0,0.0
29,NoPhone_DSL,0.0,0.0,1.0,1.0,0.0
54,Phone_DSL,1.0,0.0,1.0,1.0,0.0
6,PhoneOnly,0.0,0.0,1.0,1.0,0.0
19,Phone_DSL,0.0,0.0,1.0,1.0,0.0
6,PhoneOnly,0.0,0.0,1.0,0.0,0.0
67,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
55,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
70,NoPhone_DSL,1.0,0.0,1.0,0.0,0.0
1,Phone_DSL,1.0,0.0,1.0,1.0,0.0
56,NoPhone_DSL,1.0,0.0,1.0,0.0,0.0
25,PhoneOnly,1.0,0.0,1.0,0.0,0.0
1,PhoneOnly,1.0,0.0,1.0,1.0,0.0
41,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
62,PhoneOnly,1.0,0.0,1.0,0.0,0.0
2,NoPhone_DSL,1.0,0.0,1.0,1.0,0.0
17,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
49,PhoneOnly,1.0,0.0,1.0,1.0,0.0
12,NoPhone_DSL,0.0,0.0,1.0,1.0,0.0
41,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
12,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
56,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
2,Phone_DSL,0.0,0.0,1.0,1.0,0.0
35,Phone_DSL,0.0,0.0,1.0,1.0,0.0
7,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
46,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
60,Phone_DSL,0.0,0.0,1.0,1.0,0.0
18,PhoneOnly,0.0,0.0,1.0,1.0,0.0
45,Phone_DSL,1.0,0.0,1.0,0.0,0.0
58,NoPhone_DSL,1.0,0.0,1.0,0.0,0.0
41,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
20,PhoneOnly,1.0,0.0,1.0,0.0,0.0
54,Phone_DSL,1.0,0.0,1.0,1.0,0.0
36,PhoneOnly,0.0,0.0,1.0,1.0,0.0
57,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
66,PhoneOnly,0.0,0.0,1.0,1.0,0.0
7,PhoneOnly,0.0,0.0,1.0,1.0,0.0
20,Phone_DSL,1.0,0.0,1.0,0.0,0.0
4,Phone_DSL,1.0,0.0,1.0,1.0,0.0
10,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
67,Phone_DSL,0.0,0.0,1.0,0.0,0.0
2,Phone_DSL,0.0,0.0,1.0,1.0,0.0
70,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
54,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
25,PhoneOnly,0.0,0.0,1.0,0.0,0.0
66,Phone_DSL,1.0,0.0,1.0,1.0,0.0
5,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
19,Phone_DSL,1.0,0.0,1.0,1.0,0.0
39,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
58,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
21,Phone_DSL,1.0,0.0,1.0,1.0,0.0
3,PhoneOnly,0.0,0.0,1.0,1.0,0.0
11,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
36,PhoneOnly,1.0,0.0,1.0,0.0,0.0
16,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
25,PhoneOnly,0.0,0.0,1.0,0.0,0.0
24,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
23,NoPhone_DSL,1.0,0.0,1.0,1.0,0.0
66,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
43,NoPhone_DSL,1.0,0.0,1.0,1.0,0.0
37,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
69,PhoneOnly,1.0,0.0,1.0,0.0,0.0
20,PhoneOnly,0.0,0.0,1.0,1.0,0.0
2,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
16,Phone_DSL,1.0,0.0,1.0,0.0,0.0
70,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
34,PhoneOnly,0.0,0.0,1.0,0.0,0.0
2,PhoneOnly,0.0,0.0,1.0,1.0,0.0
22,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
71,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
44,Phone_DSL,1.0,0.0,1.0,1.0,0.0
1,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
37,PhoneOnly,0.0,0.0,1.0,1.0,0.0
40,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
63,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
2,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
5,NoPhone_DSL,0.0,0.0,1.0,1.0,0.0
2,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
1,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
45,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
32,Phone_DSL,0.0,0.0,1.0,0.0,0.0
2,Phone_DSL,0.0,0.0,1.0,1.0,0.0
52,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
69,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
67,PhoneOnly,1.0,0.0,1.0,0.0,0.0
72,Phone_DSL,1.0,0.0,1.0,0.0,0.0
39,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
44,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
60,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
71,PhoneOnly,1.0,0.0,1.0,1.0,0.0
3,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
49,Phone_DSL,0.0,0.0,1.0,1.0,0.0
59,Phone_DSL,1.0,0.0,1.0,0.0,0.0
56,Phone_DSL,1.0,0.0,1.0,0.0,0.0
60,PhoneOnly,0.0,0.0,1.0,0.0,0.0
43,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
32,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
28,PhoneOnly,0.0,0.0,1.0,1.0,0.0
2,PhoneOnly,0.0,0.0,1.0,1.0,0.0
1,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
72,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
69,PhoneOnly,1.0,0.0,1.0,0.0,0.0
57,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
9,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
53,Phone_DSL,1.0,0.0,1.0,1.0,0.0
13,PhoneOnly,0.0,0.0,1.0,1.0,0.0
22,NoPhone_DSL,0.0,0.0,1.0,1.0,0.0
6,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
4,PhoneOnly,0.0,0.0,1.0,1.0,0.0
39,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
5,Phone_DSL,0.0,0.0,1.0,1.0,0.0
35,PhoneOnly,0.0,0.0,1.0,1.0,0.0
13,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
37,PhoneOnly,0.0,0.0,1.0,1.0,0.0
3,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
10,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
1,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
13,NoPhone_DSL,0.0,0.0,1.0,1.0,0.0
34,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
71,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
1,Phone_DSL,1.0,0.0,1.0,1.0,0.0
1,Phone_DSL,1.0,0.0,1.0,1.0,0.0
29,Phone_DSL,1.0,0.0,1.0,1.0,0.0
39,Phone_DSL,1.0,0.0,1.0,1.0,0.0
4,Phone_DSL,1.0,0.0,1.0,1.0,0.0
30,NoPhone_DSL,0.0,0.0,1.0,1.0,0.0
6,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
52,Phone_DSL,1.0,0.0,1.0,1.0,0.0
1,Phone_DSL,1.0,0.0,1.0,1.0,0.0
49,Phone_DSL,1.0,0.0,1.0,0.0,0.0
12,Phone_DSL,0.0,0.0,1.0,1.0,0.0
67,NoPhone_DSL,1.0,0.0,1.0,0.0,0.0
1,Phone_DSL,0.0,0.0,1.0,1.0,0.0
62,PhoneOnly,0.0,0.0,1.0,1.0,0.0
1,Phone_DSL,1.0,0.0,1.0,1.0,0.0
12,NoPhone_DSL,1.0,0.0,1.0,1.0,0.0
71,Phone_DSL,0.0,0.0,1.0,1.0,0.0
1,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
5,PhoneOnly,0.0,0.0,1.0,1.0,0.0
9,PhoneOnly,1.0,0.0,1.0,1.0,0.0
2,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
13,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
3,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
70,PhoneOnly,1.0,0.0,1.0,0.0,0.0
34,Phone_DSL,1.0,0.0,1.0,0.0,0.0
9,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
21,Phone_DSL,0.0,0.0,1.0,0.0,0.0
3,Phone_DSL,0.0,0.0,1.0,1.0,0.0
7,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
1,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
42,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
40,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
2,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
1,PhoneOnly,0.0,0.0,1.0,1.0,0.0
36,NoPhone_DSL,1.0,0.0,1.0,0.0,0.0
8,PhoneOnly,1.0,0.0,1.0,1.0,0.0
15,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
4,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
3,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
66,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
12,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
7,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
55,Phone_DSL,1.0,0.0,1.0,1.0,0.0
71,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
17,Phone_DSL,1.0,0.0,1.0,1.0,0.0
5,PhoneOnly,1.0,0.0,1.0,0.0,0.0
1,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
27,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
51,PhoneOnly,1.0,0.0,1.0,1.0,0.0
29,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
3,NoPhone_DSL,0.0,0.0,1.0,1.0,0.0
25,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
72,PhoneOnly,0.0,0.0,1.0,0.0,0.0
72,Phone_DSL,1.0,0.0,1.0,0.0,0.0
12,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
59,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
42,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
50,Phone_DSL,1.0,0.0,1.0,0.0,0.0
29,Phone_DSL,1.0,0.0,1.0,0.0,0.0
37,Phone_DSL,1.0,0.0,1.0,1.0,0.0
8,PhoneOnly,1.0,0.0,1.0,0.0,0.0
70,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
1,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
57,PhoneOnly,0.0,0.0,1.0,0.0,0.0
32,NoPhone_DSL,0.0,0.0,1.0,0.0,0.0
22,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
42,PhoneOnly,1.0,0.0,1.0,1.0,0.0
39,Phone_DSL,1.0,0.0,1.0,1.0,0.0
39,NoPhone_DSL,1.0,0.0,1.0,1.0,0.0
3,Phone_DSL,0.0,0.0,1.0,1.0,0.0
54,Phone_DSL,0.0,0.0,1.0,0.0,0.0
67,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
2,Phone_DSL,0.0,0.0,1.0,0.0,0.0
37,PhoneOnly,1.0,0.0,1.0,1.0,0.0
57,Phone_DSL,0.0,0.0,1.0,0.0,0.0
27,PhoneOnly,1.0,0.0,1.0,1.0,0.0
1,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
1,Phone_DSL,1.0,0.0,1.0,1.0,0.0
22,Phone_DSL,0.0,0.0,1.0,1.0,0.0
13,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
72,NoPhone_DSL,0.0,0.0,1.0,1.0,0.0
66,PhoneOnly,1.0,0.0,1.0,0.0,0.0
10,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
5,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
1,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
13,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
39,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
4,NoPhone_DSL,0.0,0.0,1.0,0.0,0.0
1,PhoneOnly,1.0,0.0,1.0,1.0,0.0
40,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
1,PhoneOnly,1.0,0.0,1.0,1.0,0.0
69,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
3,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
1,PhoneOnly,0.0,0.0,1.0,1.0,0.0
28,NoPhone_DSL,0.0,0.0,1.0,1.0,0.0
52,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
62,NoPhone_DSL,0.0,0.0,1.0,1.0,0.0
11,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
57,NoPhone_DSL,1.0,0.0,1.0,1.0,0.0
72,Phone_DSL,1.0,0.0,1.0,0.0,0.0
69,Phone_DSL,0.0,0.0,1.0,0.0,0.0
57,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
72,PhoneOnly,1.0,0.0,1.0,0.0,0.0
12,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
60,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
8,NoPhone_DSL,1.0,0.0,1.0,0.0,0.0
9,PhoneOnly,1.0,0.0,1.0,1.0,0.0
14,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
32,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
3,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
33,Phone_Fiber,0.0,0.0,1.0,0.0,0.0
68,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
16,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
6,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
12,NoPhone_DSL,0.0,0.0,1.0,1.0,0.0
24,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
7,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
1,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
29,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
29,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
35,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
29,PhoneOnly,0.0,0.0,1.0,1.0,0.0
67,Phone_Fiber,0.0,0.0,1.0,1.0,0.0
1,Phone_Fiber,1.0,0.0,1.0,1.0,0.0
5,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
1,Phone_DSL,1.0,0.0,1.0,1.0,0.0
72,Phone_Fiber,1.0,0.0,1.0,0.0,0.0
